Date,Open,High,Low,Close
2021-08-02,143.23068203244566,143.80806367715948,142.14441431029425,142.4086456298828
2021-08-03,142.69242718670878,144.87474327138378,142.0758924677375,144.20928955078125
2021-08-04,144.1212402333895,144.6301114181793,143.1524019406391,143.80807495117188
2021-08-05,143.83746488731035,144.67907810809052,143.04478561952067,143.91575622558594
2021-08-06,143.43546923928326,144.1803285775889,142.729806727241,143.22964477539062
2021-08-09,143.2884740483459,143.77851671947906,142.62202319396428,143.1806640625
2021-08-10,143.52367690186915,144.76838927434818,142.40638038902802,142.70040893554688
2021-08-11,143.14143401871405,143.79808925109194,142.63178557160285,142.95521545410156
2021-08-12,143.27862403804767,146.08166764811526,142.93558831686875,145.9248504638672
2021-08-13,146.0032909277299,146.4639321601955,145.31723429051934,146.13070678710938
2021-08-16,145.58186696938395,148.17910204241585,143.55309813191292,148.11048889160156
2021-08-17,147.2382019565344,148.65932256875118,146.12090537704304,147.19900512695312
2021-08-18,146.81679335121513,147.7184701089043,143.2394727306363,143.44529724121094
2021-08-19,142.14171758713536,145.05257105400372,141.62227376556444,143.77845764160156
2021-08-20,144.50378183589572,145.5426698813194,143.85692193613244,145.2388458251953
2021-08-23,145.3564180367249,147.19898280077066,144.94478409144247,146.72854614257812
2021-08-24,146.47373764386114,147.85566143575133,146.17970907783348,146.64035034179688
2021-08-25,146.8265310214013,147.32638394106021,144.8565655610163,145.40541076660156
2021-08-26,145.395673107238,146.15032808750055,144.57239001662654,144.60179138183594
2021-08-27,144.54291972097005,145.78763175594153,143.9058705053447,145.640625
2021-08-30,146.03268691419282,150.43327460832862,145.65045430503002,150.0706329345703
2021-08-31,149.61980794744622,149.7570192751645,148.27708107451022,148.80633544921875
2021-09-01,149.78642803218395,151.89360530226858,149.30618088399424,149.47279357910156
